,HP Category_x,Year,Month,u.CAGI,d.CAGI,u.IR,d.IR,u.NonIR,d.NonIR,HP Category_y,u.CAGI_3mths,d.CAGI_3mths,u.IR_3mths,d.IR_3mths,u.NonIR_3mths,d.NonIR_3mths,u.CAGI_6mths,d.CAGI_6mths,u.IR_6mths,d.IR_6mths,u.NonIR_6mths,d.NonIR_6mths
375,20 hp,2010,4,174.0,1593260.0,52.0,500478.0,122.0,1092782.0,20 hp,162.66666666666666,1422204.6666666667,42.0,395216.6666666667,120.66666666666667,1026988.0,157.66666666666666,1377874.3333333333,40.333333333333336,373657.0,117.33333333333333,1004217.3333333334
376,20 hp,2010,5,154.0,1345580.0,36.0,327056.0,118.0,1018524.0,20 hp,180.66666666666666,1588731.3333333333,46.0,431226.6666666667,134.66666666666666,1157504.6666666667,163.66666666666666,1431322.6666666667,40.0,370369.0,123.66666666666667,1060953.6666666667
377,20 hp,2010,6,206.0,1995856.0,48.0,496174.0,158.0,1499682.0,20 hp,178.0,1644898.6666666667,45.333333333333336,441236.0,132.66666666666666,1203662.6666666667,167.33333333333334,1499128.0,43.333333333333336,414202.3333333333,124.0,1084925.6666666667
378,20 hp,2010,7,176.0,1618866.0,58.0,555156.0,118.0,1063710.0,20 hp,178.66666666666666,1653434.0,47.333333333333336,459462.0,131.33333333333334,1193972.0,170.66666666666666,1537819.3333333333,44.666666666666664,427339.3333333333,126.0,1110480.0
379,20 hp,2010,8,194.0,1714884.0,56.0,541834.0,138.0,1173050.0,20 hp,192.0,1776535.3333333333,54.0,531054.6666666666,138.0,1245480.6666666667,186.33333333333334,1682633.3333333333,50.0,481140.6666666667,136.33333333333334,1201492.6666666667
380,20 hp,2010,9,224.0,1974608.0,68.0,621196.0,156.0,1353412.0,20 hp,198.0,1769452.6666666667,60.666666666666664,572728.6666666666,137.33333333333334,1196724.0,188.0,1707175.6666666667,53.0,506982.3333333333,135.0,1200193.3333333333
381,20 hp,2010,10,200.0,1743678.0,46.0,435774.0,154.0,1307904.0,20 hp,206.0,1811056.6666666667,56.666666666666664,532934.6666666666,149.33333333333334,1278122.0,192.33333333333334,1732245.3333333333,52.0,496198.3333333333,140.33333333333334,1236047.0
382,20 hp,2010,11,186.0,1631528.0,50.0,466140.0,136.0,1165388.0,20 hp,203.33333333333334,1783271.3333333333,54.666666666666664,507703.3333333333,148.66666666666666,1275568.0,197.66666666666666,1779903.3333333333,54.333333333333336,519379.0,143.33333333333334,1260524.3333333333
383,20 hp,2010,12,216.0,1942546.0,58.0,558734.0,158.0,1383812.0,20 hp,200.66666666666666,1772584.0,51.333333333333336,486882.6666666667,149.33333333333334,1285701.3333333333,199.33333333333334,1771018.3333333333,56.0,529805.6666666666,143.33333333333334,1241212.6666666667
384,20 hp,2011,1,194.0,1773042.0,34.0,319236.0,160.0,1453806.0,20 hp,198.66666666666666,1782372.0,47.333333333333336,448036.6666666667,151.33333333333334,1334335.3333333333,202.33333333333334,1796714.3333333333,52.0,490485.6666666667,150.33333333333334,1306228.6666666667
385,20 hp,2011,2,124.0,1125048.0,22.0,220130.0,102.0,904918.0,20 hp,178.0,1613545.3333333333,38.0,366033.3333333333,140.0,1247512.0,190.66666666666666,1698408.3333333333,46.333333333333336,436868.3333333333,144.33333333333334,1261540.0
386,20 hp,2011,3,242.0,2292208.0,44.0,424292.0,198.0,1867916.0,20 hp,186.66666666666666,1730099.3333333333,33.333333333333336,321219.3333333333,153.33333333333334,1408880.0,193.66666666666666,1751341.6666666667,42.333333333333336,404051.0,151.33333333333334,1347290.6666666667
387,20 hp,2011,4,206.0,1790014.0,30.0,290370.0,176.0,1499644.0,20 hp,190.66666666666666,1735756.6666666667,32.0,311597.3333333333,158.66666666666666,1424159.3333333333,194.66666666666666,1759064.3333333333,39.666666666666664,379817.0,155.0,1379247.3333333333
388,20 hp,2011,5,208.0,1993330.0,48.0,459696.0,160.0,1533634.0,20 hp,218.66666666666666,2025184.0,40.666666666666664,391452.6666666667,178.0,1633731.3333333333,198.33333333333334,1819364.6666666667,39.333333333333336,378743.0,159.0,1440621.6666666667
389,20 hp,2011,6,222.0,2101230.0,64.0,634300.0,158.0,1466930.0,20 hp,212.0,1961524.6666666667,47.333333333333336,461455.3333333333,164.66666666666666,1500069.3333333333,199.33333333333334,1845812.0,40.333333333333336,391337.3333333333,159.0,1454474.6666666667
390,20 hp,2011,7,246.0,2130950.0,58.0,502284.0,188.0,1628666.0,20 hp,225.33333333333334,2075170.0,56.666666666666664,532093.3333333334,168.66666666666666,1543076.6666666667,208.0,1905463.3333333333,44.333333333333336,421845.3333333333,163.66666666666666,1483618.0
391,20 hp,2011,8,222.0,2071754.0,60.0,605420.0,162.0,1466334.0,20 hp,230.0,2101311.3333333335,60.666666666666664,580668.0,169.33333333333334,1520643.3333333333,224.33333333333334,2063247.6666666667,50.666666666666664,486060.3333333333,173.66666666666666,1577187.3333333333
392,20 hp,2011,9,272.0,2403320.0,40.0,422782.0,232.0,1980538.0,20 hp,246.66666666666666,2202008.0,52.666666666666664,510162.0,194.0,1691846.0,229.33333333333334,2081766.3333333333,50.0,485808.6666666667,179.33333333333334,1595957.6666666667
393,20 hp,2011,10,224.0,2226302.0,36.0,362730.0,188.0,1863572.0,20 hp,239.33333333333334,2233792.0,45.333333333333336,463644.0,194.0,1770148.0,232.33333333333334,2154481.0,51.0,497868.6666666667,181.33333333333334,1656612.3333333333
394,20 hp,2011,11,268.0,2732972.0,58.0,479138.0,210.0,2253834.0,20 hp,254.66666666666666,2454198.0,44.666666666666664,421550.0,210.0,2032648.0,242.33333333333334,2277754.6666666665,52.666666666666664,501109.0,189.66666666666666,1776645.6666666667
395,20 hp,2011,12,278.0,2610650.0,70.0,666440.0,208.0,1944210.0,20 hp,256.6666666666667,2523308.0,54.666666666666664,502769.3333333333,202.0,2020538.6666666667,251.66666666666666,2362658.0,53.666666666666664,506465.6666666667,198.0,1856192.3333333333
396,20 hp,2012,1,224.0,2094904.0,68.0,661698.0,156.0,1433206.0,20 hp,256.6666666666667,2479508.6666666665,65.33333333333333,602425.3333333334,191.33333333333334,1877083.3333333333,248.0,2356650.3333333335,55.333333333333336,533034.6666666666,192.66666666666666,1823615.6666666667
397,20 hp,2012,2,262.0,2638706.0,46.0,436722.0,216.0,2201984.0,20 hp,254.66666666666666,2448086.6666666665,61.333333333333336,588286.6666666666,193.33333333333334,1859800.0,254.66666666666666,2451142.3333333335,53.0,504918.3333333333,201.66666666666666,1946224.0
398,20 hp,2012,3,274.0,2495426.0,44.0,400884.0,230.0,2094542.0,20 hp,253.33333333333334,2409678.6666666665,52.666666666666664,499768.0,200.66666666666666,1909910.6666666667,255.0,2466493.3333333335,53.666666666666664,501268.6666666667,201.33333333333334,1965224.6666666667
399,20 hp,2012,4,274.0,2475398.0,94.0,844224.0,180.0,1631174.0,20 hp,270.0,2536510.0,61.333333333333336,560610.0,208.66666666666666,1975900.0,263.3333333333333,2508009.3333333335,63.333333333333336,581517.6666666666,200.0,1926491.6666666667
400,20 hp,2012,5,284.0,2667898.0,20.0,233318.0,264.0,2434580.0,20 hp,277.3333333333333,2546240.6666666665,52.666666666666664,492808.6666666667,224.66666666666666,2053432.0,266.0,2497163.6666666665,57.0,540547.6666666666,209.0,1956616.0
401,20 hp,2012,6,300.0,2893146.0,80.0,853200.0,220.0,2039946.0,20 hp,286.0,2678814.0,64.66666666666667,643580.6666666666,221.33333333333334,2035233.3333333333,269.6666666666667,2544246.3333333335,58.666666666666664,571674.3333333334,211.0,1972572.0
402,20 hp,2012,7,260.0,2551608.0,44.0,528992.0,216.0,2022616.0,20 hp,281.3333333333333,2704217.3333333335,48.0,538503.3333333334,233.33333333333334,2165714.0,275.6666666666667,2620363.6666666665,54.666666666666664,549556.6666666666,221.0,2070807.0
403,20 hp,2012,8,220.0,2141516.0,44.0,494480.0,176.0,1647036.0,20 hp,260.0,2528756.6666666665,56.0,625557.3333333334,204.0,1903199.3333333333,268.6666666666667,2537498.6666666665,54.333333333333336,559183.0,214.33333333333334,1978315.6666666667
404,20 hp,2012,9,254.0,2483778.0,50.0,592832.0,204.0,1890946.0,20 hp,244.66666666666666,2392300.6666666665,46.0,538768.0,198.66666666666666,1853532.6666666667,265.3333333333333,2535557.3333333335,55.333333333333336,591174.3333333334,210.0,1944383.0
405,20 hp,2012,10,274.0,2596016.0,44.0,494818.0,230.0,2101198.0,20 hp,249.33333333333334,2407103.3333333335,46.0,527376.6666666666,203.33333333333334,1879726.6666666667,265.3333333333333,2555660.3333333335,47.0,532940.0,218.33333333333334,2022720.3333333333
406,20 hp,2012,11,260.0,2409630.0,60.0,646704.0,200.0,1762926.0,20 hp,262.6666666666667,2496474.6666666665,51.333333333333336,578118.0,211.33333333333334,1918356.6666666667,261.3333333333333,2512615.6666666665,53.666666666666664,601837.6666666666,207.66666666666666,1910778.0
407,20 hp,2012,12,262.0,2474402.0,30.0,315886.0,232.0,2158516.0,20 hp,265.3333333333333,2493349.3333333335,44.666666666666664,485802.6666666667,220.66666666666666,2007546.6666666667,255.0,2442825.0,45.333333333333336,512285.3333333333,209.66666666666666,1930539.6666666667
408,20 hp,2013,1,230.0,2191832.0,62.0,667918.0,168.0,1523914.0,20 hp,250.66666666666666,2358621.3333333335,50.666666666666664,543502.6666666666,200.0,1815118.6666666667,250.0,2382862.3333333335,48.333333333333336,535439.6666666666,201.66666666666666,1847422.6666666667
409,20 hp,2013,2,234.0,2465852.0,52.0,717972.0,182.0,1747880.0,20 hp,242.0,2377362.0,48.0,567258.6666666666,194.0,1810103.3333333333,252.33333333333334,2436918.3333333335,49.666666666666664,572688.3333333334,202.66666666666666,1864230.0
410,20 hp,2013,3,256.0,2515576.0,36.0,416114.0,220.0,2099462.0,20 hp,240.0,2391086.6666666665,50.0,600668.0,190.0,1790418.6666666667,252.66666666666666,2442218.0,47.333333333333336,543235.3333333334,205.33333333333334,1898982.6666666667
411,20 hp,2013,4,272.0,2636232.0,46.0,466864.0,226.0,2169368.0,20 hp,254.0,2539220.0,44.666666666666664,533650.0,209.33333333333334,2005570.0,252.33333333333334,2448920.6666666665,47.666666666666664,538576.3333333334,204.66666666666666,1910344.3333333333
412,20 hp,2013,5,264.0,2732072.0,58.0,629324.0,206.0,2102748.0,20 hp,264.0,2627960.0,46.666666666666664,504100.6666666667,217.33333333333334,2123859.3333333335,253.0,2502661.0,47.333333333333336,535679.6666666666,205.66666666666666,1966981.3333333333
413,20 hp,2013,6,228.0,2215362.0,50.0,534792.0,178.0,1680570.0,20 hp,254.66666666666666,2527888.6666666665,51.333333333333336,543660.0,203.33333333333334,1984228.6666666667,247.33333333333334,2459487.6666666665,50.666666666666664,572164.0,196.66666666666666,1887323.6666666667
414,20 hp,2013,7,252.0,2544964.0,52.0,590388.0,200.0,1954576.0,20 hp,248.0,2497466.0,53.333333333333336,584834.6666666666,194.66666666666666,1912631.3333333333,251.0,2518343.0,49.0,559242.3333333334,202.0,1959100.6666666667
415,20 hp,2013,8,286.0,2904100.0,56.0,620036.0,230.0,2284064.0,20 hp,255.33333333333334,2554808.6666666665,52.666666666666664,581738.6666666666,202.66666666666666,1973070.0,259.6666666666667,2591384.3333333335,49.666666666666664,542919.6666666666,210.0,2048464.6666666667
416,20 hp,2013,9,266.0,2589498.0,66.0,651384.0,200.0,1938114.0,20 hp,268.0,2679520.6666666665,58.0,620602.6666666666,210.0,2058918.0,261.3333333333333,2603704.6666666665,54.666666666666664,582131.3333333334,206.66666666666666,2021573.3333333333
417,20 hp,2013,10,278.0,2855068.0,36.0,416898.0,242.0,2438170.0,20 hp,276.6666666666667,2782888.6666666665,52.666666666666664,562772.6666666666,224.0,2220116.0,262.3333333333333,2640177.3333333335,53.0,573803.6666666666,209.33333333333334,2066373.6666666667
418,20 hp,2013,11,228.0,2319514.0,48.0,547166.0,180.0,1772348.0,20 hp,257.3333333333333,2588026.6666666665,50.0,538482.6666666666,207.33333333333334,2049544.0,256.3333333333333,2571417.6666666665,51.333333333333336,560110.6666666666,205.0,2011307.0
419,20 hp,2013,12,306.0,3191144.0,80.0,960222.0,226.0,2230922.0,20 hp,270.6666666666667,2788575.3333333335,54.666666666666664,641428.6666666666,216.0,2147146.6666666665,269.3333333333333,2734048.0,56.333333333333336,631015.6666666666,213.0,2103032.3333333335
420,20 hp,2014,1,268.0,2639864.0,56.0,644174.0,212.0,1995690.0,20 hp,267.3333333333333,2716840.6666666665,61.333333333333336,717187.3333333334,206.0,1999653.3333333333,272.0,2749864.6666666665,57.0,639980.0,215.0,2109884.6666666665
421,20 hp,2014,2,258.0,2596066.0,32.0,395704.0,226.0,2200362.0,20 hp,277.3333333333333,2809024.6666666665,56.0,666700.0,221.33333333333334,2142324.6666666665,267.3333333333333,2698525.6666666665,53.0,602591.3333333334,214.33333333333334,2095934.3333333333
422,20 hp,2014,3,224.0,2183574.0,38.0,428110.0,186.0,1755464.0,20 hp,250.0,2473168.0,42.0,489329.3333333333,208.0,1983838.6666666667,260.3333333333333,2630871.6666666665,48.333333333333336,565379.0,212.0,2065492.6666666667
423,20 hp,2014,4,298.0,2969774.0,54.0,627526.0,244.0,2342248.0,20 hp,260.0,2583138.0,41.333333333333336,483780.0,218.66666666666666,2099358.0,263.6666666666667,2649989.3333333335,51.333333333333336,600483.6666666666,212.33333333333334,2049505.6666666667
424,20 hp,2014,5,208.0,2207038.0,32.0,344948.2,176.0,1862089.8,20 hp,243.33333333333334,2453462.0,41.333333333333336,466861.39999999997,202.0,1986600.5999999999,260.3333333333333,2631243.3333333335,48.666666666666664,566780.7000000001,211.66666666666666,2064462.6333333335
425,20 hp,2014,6,292.0,3053596.0,64.0,707425.14,228.0,2346170.86,20 hp,266.0,2743469.3333333335,50.0,559966.4466666667,216.0,2183502.8866666667,258.0,2608318.6666666665,46.0,524647.89,212.0,2083670.7766666666
426,20 hp,2014,7,0.0,0.0,0.0,0.0,0.0,0.0,20 hp,166.66666666666666,1753544.6666666667,32.0,350791.1133333333,134.66666666666666,1402753.5533333335,213.33333333333334,2168341.3333333335,36.666666666666664,417285.5566666667,176.66666666666666,1751055.7766666666
427,20 hp,2014,8,0.0,0.0,0.0,0.0,0.0,0.0,20 hp,97.33333333333333,1017865.3333333334,21.333333333333332,235808.37999999998,76.0,782056.9533333335,170.33333333333334,1735663.6666666667,31.333333333333332,351334.8900000001,139.0,1384328.7766666666
428,20 hp,2014,9,0.0,0.0,0.0,0.0,0.0,0.0,20 hp,0.0,0.0,0.0,0.0,0.0,1.5522042910257974e-10,133.0,1371734.6666666667,25.0,279983.2233333334,108.0,1091751.4433333334
429,20 hp,2014,10,0.0,0.0,0.0,0.0,0.0,0.0,20 hp,0.0,0.0,0.0,0.0,0.0,1.5522042910257974e-10,83.33333333333333,876772.3333333334,16.0,175395.55666666673,67.33333333333333,701376.7766666667
430,20 hp,2014,11,0.0,0.0,0.0,0.0,0.0,0.0,20 hp,0.0,0.0,0.0,0.0,0.0,1.5522042910257974e-10,48.666666666666664,508932.6666666667,10.666666666666666,117904.19000000006,38.0,391028.47666666674
431,20 hp,2014,12,0.0,0.0,0.0,0.0,0.0,0.0,20 hp,0.0,0.0,0.0,0.0,0.0,1.5522042910257974e-10,0.0,0.0,0.0,5.820766091346741e-11,0.0,7.761021455128987e-11
432,200 hp,2009,1,84.0,4562596.0,34.0,1579402.0,50.0,2983194.0,200 hp,84.0,4562596.0,34.0,1579402.0,50.0,2983194.0,84.0,4562596.0,34.0,1579402.0,50.0,2983194.0
433,200 hp,2009,2,84.0,4195654.0,18.0,946052.0,66.0,3249602.0,200 hp,84.0,4379125.0,26.0,1262727.0,58.0,3116398.0,84.0,4379125.0,26.0,1262727.0,58.0,3116398.0
434,200 hp,2009,3,64.0,3205572.0,28.0,1438590.0,36.0,1766982.0,200 hp,77.33333333333333,3987940.6666666665,26.666666666666668,1321348.0,50.666666666666664,2666592.6666666665,77.33333333333333,3987940.6666666665,26.666666666666668,1321348.0,50.666666666666664,2666592.6666666665
435,200 hp,2009,4,48.0,2489636.0,10.0,569136.0,38.0,1920500.0,200 hp,65.33333333333333,3296954.0,18.666666666666668,984592.6666666666,46.666666666666664,2312361.3333333335,70.0,3613364.5,22.5,1133295.0,47.5,2480069.5
436,200 hp,2009,5,52.0,2498898.0,12.0,561788.0,40.0,1937110.0,200 hp,54.666666666666664,2731368.6666666665,16.666666666666668,856504.6666666666,38.0,1874864.0,66.4,3390471.2,20.4,1018993.6,46.0,2371477.6
437,200 hp,2009,6,92.0,4758200.0,24.0,1368922.0,68.0,3389278.0,200 hp,64.0,3248911.3333333335,15.333333333333334,833282.0,48.666666666666664,2415629.3333333335,70.66666666666667,3618426.0,21.0,1077315.0,49.666666666666664,2541111.0
438,200 hp,2009,7,58.0,3097866.0,14.0,841218.0,44.0,2256648.0,200 hp,67.33333333333333,3451654.6666666665,16.666666666666668,923976.0,50.666666666666664,2527678.6666666665,66.33333333333333,3374304.3333333335,17.666666666666668,954284.3333333334,48.666666666666664,2420020.0
439,200 hp,2009,8,50.0,2466386.0,20.0,1046062.0,30.0,1420324.0,200 hp,66.66666666666667,3440817.3333333335,19.333333333333332,1085400.6666666667,47.333333333333336,2355416.6666666665,60.666666666666664,3086093.0,18.0,970952.6666666666,42.666666666666664,2115140.3333333335
440,200 hp,2009,9,44.0,2117390.0,20.0,942360.0,24.0,1175030.0,200 hp,50.666666666666664,2560547.3333333335,18.0,943213.3333333334,32.666666666666664,1617334.0,57.333333333333336,2904729.3333333335,16.666666666666668,888247.6666666666,40.666666666666664,2016481.6666666667
441,200 hp,2009,10,58.0,2871008.0,16.0,835392.0,42.0,2035616.0,200 hp,50.666666666666664,2484928.0,18.666666666666668,941271.3333333334,32.0,1543656.6666666667,59.0,2968291.3333333335,17.666666666666668,932623.6666666666,41.333333333333336,2035667.6666666667
442,200 hp,2009,11,64.0,3166852.0,20.0,1018036.0,44.0,2148816.0,200 hp,55.333333333333336,2718416.6666666665,18.666666666666668,931929.3333333334,36.666666666666664,1786487.3333333333,61.0,3079617.0,19.0,1008665.0,42.0,2070952.0
443,200 hp,2009,12,80.0,3913390.0,18.0,1048552.0,62.0,2864838.0,200 hp,67.33333333333333,3317083.3333333335,18.0,967326.6666666666,49.333333333333336,2349756.6666666665,59.0,2938815.3333333335,18.0,955270.0,41.0,1983545.3333333333
444,200 hp,2010,1,54.0,2661330.0,14.0,673000.0,40.0,1988330.0,200 hp,66.0,3247190.6666666665,17.333333333333332,913196.0,48.666666666666664,2333994.6666666665,58.333333333333336,2866059.3333333335,18.0,927233.6666666666,40.333333333333336,1938825.6666666667
445,200 hp,2010,2,66.0,3269668.0,16.0,885592.0,50.0,2384076.0,200 hp,66.66666666666667,3281462.6666666665,16.0,869048.0,50.666666666666664,2412414.6666666665,61.0,2999939.6666666665,17.333333333333332,900488.6666666666,43.666666666666664,2099451.0
446,200 hp,2010,3,60.0,3027354.0,12.0,572134.0,48.0,2455220.0,200 hp,60.0,2986117.3333333335,14.0,710242.0,46.0,2275875.3333333335,63.666666666666664,3151600.3333333335,16.0,838784.3333333334,47.666666666666664,2312816.0
447,200 hp,2010,4,64.0,3051968.0,24.0,1260324.0,40.0,1791644.0,200 hp,63.333333333333336,3116330.0,17.333333333333332,906016.6666666666,46.0,2210313.3333333335,64.66666666666667,3181760.3333333335,17.333333333333332,909606.3333333334,47.333333333333336,2272154.0
448,200 hp,2010,5,90.0,4545850.0,36.0,2002708.0,54.0,2543142.0,200 hp,71.33333333333333,3541724.0,24.0,1278388.6666666667,47.333333333333336,2263335.3333333335,69.0,3411593.3333333335,20.0,1073718.3333333333,49.0,2337875.0
449,200 hp,2010,6,80.0,3777982.0,32.0,1735262.0,48.0,2042720.0,200 hp,78.0,3791933.3333333335,30.666666666666668,1666098.0,47.333333333333336,2125835.3333333335,69.0,3389025.3333333335,22.333333333333332,1188170.0,46.666666666666664,2200855.3333333335
450,200 hp,2010,7,88.0,4287168.0,38.0,1772874.0,50.0,2514294.0,200 hp,86.0,4203666.666666667,35.333333333333336,1836948.0,50.666666666666664,2366718.6666666665,74.66666666666667,3659998.3333333335,26.333333333333332,1371482.3333333333,48.333333333333336,2288516.0
451,200 hp,2010,8,54.0,2669124.0,14.0,717220.0,40.0,1951904.0,200 hp,74.0,3578091.3333333335,28.0,1408452.0,46.0,2169639.3333333335,72.66666666666667,3559907.6666666665,26.0,1343420.3333333333,46.666666666666664,2216487.3333333335
452,200 hp,2010,9,82.0,3988284.0,24.0,1337870.0,58.0,2650414.0,200 hp,74.66666666666667,3648192.0,25.333333333333332,1275988.0,49.333333333333336,2372204.0,76.33333333333333,3720062.6666666665,28.0,1471043.0,48.333333333333336,2249019.6666666665
453,200 hp,2010,10,102.0,4989920.0,30.0,1470794.0,72.0,3519126.0,200 hp,79.33333333333333,3882442.6666666665,22.666666666666668,1175294.6666666667,56.666666666666664,2707148.0,82.66666666666667,4043054.6666666665,29.0,1506121.3333333333,53.666666666666664,2536933.3333333335
454,200 hp,2010,11,82.0,4525074.0,26.0,1482664.0,56.0,3042410.0,200 hp,88.66666666666667,4501092.666666667,26.666666666666668,1430442.6666666667,62.0,3070650.0,81.33333333333333,4039592.0,27.333333333333332,1419447.3333333333,54.0,2620144.6666666665
455,200 hp,2010,12,128.0,6689526.0,48.0,2715582.0,80.0,3973944.0,200 hp,104.0,5401506.666666667,34.666666666666664,1889680.0,69.33333333333333,3511826.6666666665,89.33333333333333,4524849.333333333,30.0,1582834.0,59.333333333333336,2942015.3333333335
