RecordID,HP Category,Year,Month,u.CAGI,d.CAGI,u.IR,d.IR,u.NonIR,d.NonIR,r3mo_d_CAGI,r3mo_d_IR,r3mo_d_NonIR,r3mo_u_CAGI,r3mo_u_IR,r3mo_u_NonIR,r6mo_d_CAGI,r6mo_d_IR,r6mo_d_NonIR,r6mo_u_CAGI,r6mo_u_IR,r6mo_u_NonIR
1197,60 hp,2012,9,100,2080822,22,448026,78,1632796,2098736,371883.333333333,1726852.66666667,103.333333333333,19.3333333333333,84,2075084.33333333,396967.666666667,1678116.66666667,103,20.6666666666667,82.3333333333333
1198,60 hp,2012,10,104,2350194,20,432948,84,1917246,2212970.66666667,457181.333333333,1755789.33333333,104.666666666667,22.6666666666667,82,2182203.33333333,378475.333333333,1803728,105,19,86
1199,60 hp,2012,11,108,2146328,30,524758,78,1621570,2192448,468577.333333333,1723870.66666667,104,24,80,2166794,406452,1760342,105,21,84
1200,60 hp,2012,12,144,2818974,38,678302,106,2140672,2438498.66666667,545336,1893162.66666667,118.666666666667,29.3333333333333,89.3333333333333,2268617.33333333,458609.666666667,1810007.66666667,111,24.3333333333333,86.6666666666667
1201,60 hp,2013,1,108,2263304,12,229866,96,2033438,2409535.33333333,477642,1931893.33333333,120,26.6666666666667,93.3333333333333,2311253,467411.666666667,1843841.33333333,112.333333333333,24.6666666666667,87.6666666666667
1202,60 hp,2013,2,112,2268114,40,816062,72,1452052,2450130.66666667,574743.333333333,1875387.33333333,121.333333333333,30,91.3333333333333,2321289.33333333,521660.333333333,1799629,112.666666666667,27,85.6666666666667
1203,60 hp,2013,3,102,2141018,12,260776,90,1880242,2224145.33333333,435568,1788577.33333333,107.333333333333,21.3333333333333,86,2331322,490452,1840870,113,25.3333333333333,87.6666666666667
1204,60 hp,2013,4,96,2084952,32,753540,64,1331412,2164694.66666667,610126,1554568.66666667,103.333333333333,28,75.3333333333333,2287115,543884,1743231,111.666666666667,27.3333333333333,84.3333333333333
1205,60 hp,2013,5,98,2143658,26,569150,72,1574508,2123209.33333333,527822,1595387.33333333,98.6666666666667,23.3333333333333,75.3333333333333,2286670,551282.666666667,1735387.33333333,110,26.6666666666667,83.3333333333333
1206,60 hp,2013,6,120,2594758,24,473334,96,2121424,2274456,598674.666666667,1675781.33333333,104.666666666667,27.3333333333333,77.3333333333333,2249300.66666667,517121.333333333,1732179.33333333,106,24.3333333333333,81.6666666666667
1207,60 hp,2013,7,108,2150768,28,564566,80,1586202,2296394.66666667,535683.333333333,1760711.33333333,108.666666666667,26,82.6666666666667,2230544.66666667,572904.666666667,1657640,106,27,79
1208,60 hp,2013,8,124,2670972,24,533794,100,2137178,2472166,523898,1948268,117.333333333333,25.3333333333333,92,2297687.66666667,525860,1771827.66666667,108,24.3333333333333,83.6666666666667
1209,60 hp,2013,9,94,2014584,16,356396,78,1658188,2278774.66666667,484918.666666667,1793856,108.666666666667,22.6666666666667,86,2276615.33333333,541796.666666667,1734818.66666667,106.666666666667,25,81.6666666666667
1210,60 hp,2013,10,108,2210406,22,419598,86,1790808,2298654,436596,1862058,108.666666666667,20.6666666666667,88,2297524.33333333,486139.666666667,1811384.66666667,108.666666666667,23.3333333333333,85.3333333333333
1211,60 hp,2013,11,88,1786958,18,353852,70,1433106,2003982.66666667,376615.333333333,1627367.33333333,96.6666666666667,18.6666666666667,78,2238074.33333333,450256.666666667,1787817.66666667,107,22,85
1212,60 hp,2013,12,138,2865682,34,674408,104,2191274,2287682,482619.333333333,1805062.66666667,111.333333333333,24.6666666666667,86.6666666666667,2283228.33333333,483769,1799459.33333333,110,23.6666666666667,86.3333333333333
1213,60 hp,2014,1,108,2185584,26,534912,82,1650672,2279408,521057.333333333,1758350.66666667,111.333333333333,26,85.3333333333333,2289031,478826.666666667,1810204.33333333,110,23.3333333333333,86.6666666666667
1214,60 hp,2014,2,104,2335204,18,399652,86,1935552,2462156.66666667,536324,1925832.66666667,116.666666666667,26,90.6666666666667,2233069.66666667,456469.666666667,1776600,106.666666666667,22.3333333333333,84.3333333333333
1215,60 hp,2014,3,140,2881968,28,610024,112,2271944,2467585.33333333,514862.666666667,1952722.66666667,117.333333333333,24,93.3333333333333,2377633.66666667,498741,1878892.66666667,114.333333333333,24.3333333333333,90
1216,60 hp,2014,4,110,2333406,24,549666,86,1783740,2516859.33333333,519780.666666667,1997078.66666667,118,23.3333333333333,94.6666666666667,2398133.66666667,520419,1877714.66666667,114.666666666667,24.6666666666667,90
1217,60 hp,2014,5,138,2871178,38,853817.8,100,2017360.2,2695517.33333333,671169.266666667,2024348.06666667,129.333333333333,30,99.3333333333333,2578837,603746.633333333,1975090.36666667,123,28,95
1218,60 hp,2014,6,144,3087116,42,907143.6,102,2179972.4,2763900,770209.133333333,1993690.86666667,130.666666666667,34.6666666666667,96,2615742.66666667,642535.9,1973206.76666667,124,29.3333333333333,94.6666666666667
1219,60 hp,2014,7,,,,,,,1986098,586987.133333333,1399110.86666667,94,26.6666666666667,67.3333333333333,2251478.66666667,553383.9,1698094.76666667,106,25,81
1220,60 hp,2014,8,,,,,,,1029038.66666667,302381.2,726657.466666667,48,14,34,1862278,486775.233333333,1375502.76666667,88.6666666666667,22,66.6666666666667
1221,60 hp,2014,9,,,,,,,0,0,0,0,0,0,1381950,385104.566666667,996845.433333333,65.3333333333333,17.3333333333333,48
1222,60 hp,2014,10,,,,,,,0,0,0,0,0,0,993049,293493.566666667,699555.433333333,47,13.3333333333333,33.6666666666667
1223,60 hp,2014,11,,,,,,,0,0,0,0,0,0,514519.333333333,151190.6,363328.733333333,24,7,17
1224,60 hp,2014,12,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
1225,7.5 hp,2009,1,192,900976,50,265046,142,635930,900976,265046,635930,192,50,142,150162.666666667,44174.3333333333,105988.333333333,32,8.33333333333333,23.6666666666667
1226,7.5 hp,2009,2,174,819070,34,171014,140,648056,873674,233702,639972,186,44.6666666666667,141.333333333333,286674.333333333,72676.6666666667,213997.666666667,61,14,47
1227,7.5 hp,2009,3,198,986382,64,314716,134,671666,902142.666666667,250258.666666667,651884,188,49.3333333333333,138.666666666667,451071.333333333,125129.333333333,325942,94,24.6666666666667,69.3333333333333
1228,7.5 hp,2009,4,180,854750,54,268154,126,586596,886734,251294.666666667,635439.333333333,184,50.6666666666667,133.333333333333,593529.666666667,169821.666666667,423708,124,33.6666666666667,90.3333333333333
1229,7.5 hp,2009,5,130,626504,46,248826,84,377678,822545.333333333,277232,545313.333333333,169.333333333333,54.6666666666667,114.666666666667,697947,211292.666666667,486654.333333333,145.666666666667,41.3333333333333,104.333333333333
1230,7.5 hp,2009,6,174,835022,54,272662,120,562360,772092,263214,508878,161.333333333333,51.3333333333333,110,837117.333333333,256736.333333333,580381,174.666666666667,50.3333333333333,124.333333333333
1231,7.5 hp,2009,7,196,967806,58,268624,138,699182,809777.333333333,263370.666666667,546406.666666667,166.666666666667,52.6666666666667,114,848255.666666667,257332.666666667,590923,175.333333333333,51.6666666666667,123.666666666667
1232,7.5 hp,2009,8,184,826150,56,270716,128,555434,876326,270667.333333333,605658.666666667,184.666666666667,56,128.666666666667,849435.666666667,273949.666666667,575486,177,55.3333333333333,121.666666666667
1233,7.5 hp,2009,9,186,831620,54,248668,132,582952,875192,262669.333333333,612522.666666667,188.666666666667,56,132.666666666667,823642,262941.666666667,560700.333333333,175,53.6666666666667,121.333333333333
1234,7.5 hp,2009,10,206,879310,64,287066,142,592244,845693.333333333,268816.666666667,576876.666666667,192,58,134,827735.333333333,266093.666666667,561641.666666667,179.333333333333,55.3333333333333,124
1235,7.5 hp,2009,11,186,897142,46,226992,140,670150,869357.333333333,254242,615115.333333333,192.666666666667,54.6666666666667,138,872841.666666667,262454.666666667,610387,188.666666666667,55.3333333333333,133.333333333333
1236,7.5 hp,2009,12,228,1061954,80,385186,148,676768,946135.333333333,299748,646387.333333333,206.666666666667,63.3333333333333,143.333333333333,910663.666666667,281208.666666667,629455,197.666666666667,59.6666666666667,138
1237,7.5 hp,2010,1,170,825706,62,299650,108,526056,928267.333333333,303942.666666667,624324.666666667,194.666666666667,62.6666666666667,132,886980.333333333,286379.666666667,600600.666666667,193.333333333333,60.3333333333333,133
1238,7.5 hp,2010,2,140,690800,48,223940,92,466860,859486.666666667,302925.333333333,556561.333333333,179.333333333333,63.3333333333333,116,864422,278583.666666667,585838.333333333,186,59,127
1239,7.5 hp,2010,3,206,997538,74,361990,132,635548,838014.666666667,295193.333333333,542821.333333333,172,61.3333333333333,110.666666666667,892075,297470.666666667,594604.333333333,189.333333333333,62.3333333333333,127
1240,7.5 hp,2010,4,200,969072,58,282300,142,686772,885803.333333333,289410,596393.333333333,182,60,122,907035.333333333,296676.333333333,610359,188.333333333333,61.3333333333333,127
1241,7.5 hp,2010,5,178,882902,42,205242,136,677660,949837.333333333,283177.333333333,666660,194.666666666667,58,136.666666666667,904662,293051.333333333,611610.666666667,187,60.6666666666667,126.333333333333
1242,7.5 hp,2010,6,192,908622,48,226844,144,681778,920198.666666667,238128.666666667,682070,190,49.3333333333333,140.666666666667,879106.666666667,266661,612445.666666667,181,55.3333333333333,125.666666666667
1243,7.5 hp,2010,7,200,925066,58,249920,142,675146,905530,227335.333333333,678194.666666667,190,49.3333333333333,140.666666666667,895666.666666667,258372.666666667,637294,186,54.6666666666667,131.333333333333
1244,7.5 hp,2010,8,178,868830,44,201052,134,667778,900839.333333333,225938.666666667,674900.666666667,190,50,140,925338.333333333,254558,670780.333333333,192.333333333333,54,138.333333333333
1245,7.5 hp,2010,9,224,1027144,68,317008,156,710136,940346.666666667,255993.333333333,684353.333333333,200.666666666667,56.6666666666667,144,930272.666666667,247061,683211.666666667,195.333333333333,53,142.333333333333
1246,7.5 hp,2010,10,200,923778,72,317392,128,606386,939917.333333333,278484,661433.333333333,200.666666666667,61.3333333333333,139.333333333333,922723.666666667,252909.666666667,669814,195.333333333333,55.3333333333333,140
1247,7.5 hp,2010,11,212,1047202,64,287088,148,760114,999374.666666667,307162.666666667,692212,212,68,144,950107,266550.666666667,683556.333333333,201,59,142
1248,7.5 hp,2010,12,264,1182848,70,321454,194,861394,1051276,308644.666666667,742631.333333333,225.333333333333,68.6666666666667,156.666666666667,995811.333333333,282319,713492.333333333,213,62.6666666666667,150.333333333333
1249,7.5 hp,2011,1,222,1029032,42,205172,180,823860,1086360.66666667,271238,815122.666666667,232.666666666667,58.6666666666667,174,1013139,274861,738278,216.666666666667,60,156.666666666667
1250,7.5 hp,2011,2,192,946162,48,224266,144,721896,1052680.66666667,250297.333333333,802383.333333333,226,53.3333333333333,172.666666666667,1026027.66666667,278730,747297.666666667,219,60.6666666666667,158.333333333333
1251,7.5 hp,2011,3,262,1216852,66,306536,196,910316,1064015.33333333,245324.666666667,818690.666666667,225.333333333333,52,173.333333333333,1057645.66666667,276984.666666667,780661,225.333333333333,60.3333333333333,165
1252,7.5 hp,2011,4,196,968918,66,302550,130,666368,1043977.33333333,277784,766193.333333333,216.666666666667,60,156.666666666667,1065169,274511,790658,224.666666666667,59.3333333333333,165.333333333333
1253,7.5 hp,2011,5,226,1114662,58,272040,168,842622,1100144,293708.666666667,806435.333333333,228,63.3333333333333,164.666666666667,1076412.33333333,272003,804409.333333333,227,58.3333333333333,168.666666666667
1254,7.5 hp,2011,6,248,1143718,44,212500,204,931218,1075766,262363.333333333,813402.666666667,223.333333333333,56,167.333333333333,1069890.66666667,253844,816046.666666667,224.333333333333,54,170.333333333333
1255,7.5 hp,2011,7,218,1040202,64,301084,154,739118,1099527.33333333,261874.666666667,837652.666666667,230.666666666667,55.3333333333333,175.333333333333,1071752.33333333,269829.333333333,801923,223.666666666667,57.6666666666667,166
1256,7.5 hp,2011,8,266,1278246,78,379706,188,898540,1154055.33333333,297763.333333333,856292,244,62,182,1127099.66666667,295736,831363.666666667,236,62.6666666666667,173.333333333333
1257,7.5 hp,2011,9,314,1491074,92,462018,222,1029056,1269840.66666667,380936,888904.666666667,266,78,188,1172803.33333333,321649.666666667,851153.666666667,244.666666666667,67,177.666666666667
1258,7.5 hp,2011,10,242,1129980,70,343268,172,786712,1299766.66666667,394997.333333333,904769.333333333,274,80,194,1199647,328436,871211,252.333333333333,67.6666666666667,184.666666666667
1259,7.5 hp,2011,11,244,1106698,108,464290,136,642408,1242584,423192,819392,266.666666666667,90,176.666666666667,1198319.66666667,360477.666666667,837842,255.333333333333,76,179.333333333333
1260,7.5 hp,2011,12,312,1468728,66,320888,246,1147840,1235135.33333333,376148.666666667,858986.666666667,266,81.3333333333333,184.666666666667,1252488,378542.333333333,873945.666666667,266,79.6666666666667,186.333333333333
1261,7.5 hp,2012,1,248,1172284,60,255402,188,916882,1249236.66666667,346860,902376.666666667,268,78,190,1274501.66666667,370928.666666667,903573,271,79,192
1262,7.5 hp,2012,2,252,1124812,80,382252,172,742560,1255274.66666667,319514,935760.666666667,270.666666666667,68.6666666666667,202,1248929.33333333,371353,877576.333333333,268.666666666667,79.3333333333333,189.333333333333
1263,7.5 hp,2012,3,300,1425384,60,267530,240,1157854,1240826.66666667,301728,939098.666666667,266.666666666667,66.6666666666667,200,1237981,338938.333333333,899042.666666667,266.333333333333,74,192.333333333333
1264,7.5 hp,2012,4,262,1265856,74,322278,188,943578,1272017.33333333,324020,947997.333333333,271.333333333333,71.3333333333333,200,1260627,335440,925187,269.666666666667,74.6666666666667,195
1265,7.5 hp,2012,5,242,1191308,112,520540,130,670768,1294182.66666667,370116,924066.666666667,268,82,186,1274728.66666667,344815,929913.666666667,269.333333333333,75.3333333333333,194
1266,7.5 hp,2012,6,230,1158770,76,356436,154,802334,1205311.33333333,399751.333333333,805560,244.666666666667,87.3333333333333,157.333333333333,1223069,350739.666666667,872329.333333333,255.666666666667,77,178.666666666667
1267,7.5 hp,2012,7,224,1108026,66,310696,158,797330,1152701.33333333,395890.666666667,756810.666666667,232,84.6666666666667,147.333333333333,1212359.33333333,359955.333333333,852404,251.666666666667,78,173.666666666667
1268,7.5 hp,2012,8,244,1203020,70,350842,174,852178,1156605.33333333,339324.666666667,817280.666666667,232.666666666667,70.6666666666667,162,1225394,354720.333333333,870673.666666667,250.333333333333,76.3333333333333,174
1269,7.5 hp,2012,9,278,1389698,104,523356,174,866342,1233581.33333333,394964.666666667,838616.666666667,248.666666666667,80,168.666666666667,1219446.33333333,397358,822088.333333333,246.666666666667,83.6666666666667,163
1270,7.5 hp,2012,10,292,1437842,94,458070,198,979772,1343520,444089.333333333,899430.666666667,271.333333333333,89.3333333333333,182,1248110.66666667,419990,828120.666666667,251.666666666667,87,164.666666666667
1271,7.5 hp,2012,11,306,1494388,70,335452,236,1158936,1440642.66666667,438959.333333333,1001683.33333333,292,89.3333333333333,202.666666666667,1298624,389142,909482,262.333333333333,80,182.333333333333
1272,7.5 hp,2012,12,314,1472110,78,376356,236,1095754,1468113.33333333,389959.333333333,1078154,304,80.6666666666667,223.333333333333,1350847.33333333,392462,958385.333333333,276.333333333333,80.3333333333333,196
1273,7.5 hp,2013,1,242,1256738,66,326292,176,930446,1407745.33333333,346033.333333333,1061712,287.333333333333,71.3333333333333,216,1375632.66666667,395061.333333333,980571.333333333,279.333333333333,80.3333333333333,199
1274,7.5 hp,2013,2,234,1156594,86,390262,148,766332,1295147.33333333,364303.333333333,930844,263.333333333333,76.6666666666667,186.666666666667,1367895,401631.333333333,966263.666666667,277.666666666667,83,194.666666666667
1275,7.5 hp,2013,3,268,1364348,96,437204,172,927144,1259226.66666667,384586,874640.666666667,248,82.6666666666667,165.333333333333,1363670,387272.666666667,976397.333333333,276,81.6666666666667,194.333333333333
1276,7.5 hp,2013,4,278,1400654,88,416936,190,983718,1307198.66666667,414800.666666667,892398,260,90,170,1357472,380417,977055,273.666666666667,80.6666666666667,193
1277,7.5 hp,2013,5,304,1497672,96,467992,208,1029680,1420891.33333333,440710.666666667,980180.666666667,283.333333333333,93.3333333333333,190,1358019.33333333,402507,955512.333333333,273.333333333333,85,188.333333333333
1278,7.5 hp,2013,6,252,1300222,78,370342,174,929880,1399516,418423.333333333,981092.666666667,278,87.3333333333333,190.666666666667,1329371.33333333,401504.666666667,927866.666666667,263,85,178
1279,7.5 hp,2013,7,248,1176508,60,282714,188,893794,1324800.66666667,373682.666666667,951118,268,78,190,1315999.66666667,394241.666666667,921758,264,84,180
1280,7.5 hp,2013,8,296,1506664,98,467140,198,1039524,1327798,373398.666666667,954399.333333333,265.333333333333,78.6666666666667,186.666666666667,1374344.66666667,407054.666666667,967290,274.333333333333,86,188.333333333333
1281,7.5 hp,2013,9,260,1316608,78,351966,182,964642,1333260,367273.333333333,965986.666666667,268,78.6666666666667,189.333333333333,1366388,392848.333333333,973539.666666667,273,83,190
1282,7.5 hp,2013,10,288,1496756,80,402444,208,1094312,1440009.33333333,407183.333333333,1032826,281.333333333333,85.3333333333333,196,1382405,390433,991972,274.666666666667,81.6666666666667,193
